Platform,URL,ProductName,SKU_Identifier,True_SKU_Identifier,Price,Limit_Price,Price_Status,Scrape_Date,Main_Image_URL,,,,,,,,,
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=861508688697,管线机2E,6923185650966,861508688697,1099,1099,正常,2026-02-12 11:02:44,https://img.pddpic.com/gaudit-image/2025-12-12/2df376b084d675e0f302effa06c84265.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=857325968546,smart 前置过滤器 （VF4-A）,6923185621058,857325968546,398,399,正常,2026-02-12 11:02:44,https://img.pddpic.com/gaudit-image/2025-11-19/f0bb667f196525578a0bf7d0b08e0ddf.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852614628903,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,852614628903,828,1099,破价警报,2026-02-12 11:02:44,https://img.pddpic.com/gaudit-image/2025-11-14/8bb98ef3e6ce8984423ab63a786112dc.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=852010588191,蓝调2Pro-JSQ30-VGW1641,6923185656869,852010588191,1099,999,高价待调整,2026-02-12 11:02:44,https://img.pddpic.com/gaudit-image/2026-01-06/f4142bdf35fecabf7b5ae3151e6c954c.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=850344043841,云米AI净饮机Super 2,6923185615415,850344043841,1099,1099,正常,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2025-11-06/80e3cb0b64cd8433adfe2a219466882e.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=849648457333,云米AI昆仑矿泉净水机 Super 2E 2500,6923185654254,849648457333,2599,1599,高价待调整,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2025-12-15/bda9e66ffa7e0d086121e82a87150a93.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=837301408995,云米AI冷热管线机Super2 Pro,6923185655794,837301408995,1599,1599,正常,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2025-10-15/566b1ed7c14f7880993379ad5bb5fde9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=832431516907,门锁普通版E30,6923185656074,832431516907,479,539,破价(跟随竞对),2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2026-01-19/b6f212b74f93aa968d7445fe40b873f4.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=823432069145,手持吸尘器,6923185611844,823432069145,602,602,正常,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2025-10-17/e8d45acdf274b23c1c69aba46b13fa7d.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=783328258611,云米蓝调系列多功能冰沙机,6923185656135,783328258611,1549,1549,正常,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2026-02-09/c33482b233ecd71212b62e7a0a6de410.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=774960777953,蓝调2燃气热水器13L,6923185655688,774960777953,593,699,破价警报,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2026-01-06/d4cf3dcb4dd57b93a1624b2336751a70.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=767193647325,门锁掌静脉,6923185655398,767193647325,1104,1104,正常,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2025-12-10/39a03787aa600ef3dd9bebd34d3cfd4f.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=763759392708,云米AI油烟机 鲲鹏Pro,6923185605379,763759392708,1999,2199,破价警报,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2026-01-07/3df5eb42c70a8f48c123179c947afa34.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=743885774552,3D指纹门锁,6923185655381,743885774552,609,699,破价警报,2026-02-12 11:02:49,https://img.pddpic.com/gaudit-image/2025-07-15/eb40901cbb4451e6fa5e32566b12d2c5.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=739863611562,云米AI油烟机 Smart 2 Pro,6923185653516,739863611562,1199,2099,破价警报,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-07/650831f769ed7e6d9939e3109c646f57.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=738372436858,5.2KW聚能猛火灶,6923185650331,738372436858,699,879,破价警报,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-07/0b834db19d3615372fd6e1529af6e014.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=661859626284,小海豚-40L-2000w热水器,6923185681281,661859626284,462,449,高价待调整,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-06/37c4511a121f48477f2ec7a4c7dc3c0d.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=657344402006,云米油烟机蓝调,6923185650973,657344402006,849,1199,破价警报,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-02-07/b0604be133975c2a5e1ad7c7629e5b3c.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=604410073495,管线机2S,6923185652526,604410073495,778,859,破价警报,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2025-12-12/b0fcd8a36745b047da8a761e243e3b87.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=484037745334,云米AI燃气灶power 5.0（天然气）,6923185654377,484037745334,1099,399,高价待调整,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-07/bad80b8330d0256e64f24619fe3d242b.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=436320010098,云米电热水器X1（50L）,6923185614920,436320010098,486,579,破价警报,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-06/0870bfbb35be0bf8f28ba7ef406da8c9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=434684719975,云米AI电热水器 小蓝调50L,6923185649076,434684719975,649,749,破价(跟随竞对),2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-06/ed6ecc55dbbc58b7db192af4edd020e1.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=415597395169,电热3300W smart2,6923185651444,415597395169,979,,正常,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-06/24e22e047cda54049f08f5f5283977a9.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=388827922980,蓝调烟机+power5.0（液）,S2411211436001,388827922980,1168,1199,正常,2026-02-12 11:02:53,https://img.pddpic.com/gaudit-image/2026-01-12/1fe8e91ada10a9f00babf3b4b3bcd879.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=369876178838,免镁棒-60L-3000w热水器,6923185611899,369876178838,699,899,破价警报,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2026-01-06/faecfd4e44e50d30d78de957b5fc6221.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=364990106384,"即热1000G,MAIN84",6923185651116,364990106384,1518,1599,破价警报,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2025-12-09/79e619da424d96e298fa799d59328ba2.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=325232192898,冰箱603,6923185650935,325232192898,2459,2459,正常,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2025-12-25/af30a4dd1278f87e5791c92ae1439447.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=291141614396,F3-五合一,6923185614258,291141614396,259,298,破价警报,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2023-03-27/498387583f71d6f2691164b2271e9176.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=264080849667,霸王锁体,6923185622154,264080849667,150,150,正常,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2023-06-05/5bac5ac82d6d26e96274b6cbeda3e7ec.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=259115850200,3D人脸识别,6923185654643,259115850200,899,999,破价警报,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2025-12-10/1be5c155f2b01257cec3f344e899871f.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=231833573024,小烤箱6L,6923185603221,231833573024,165,174,破价警报,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2023-08-04/218a7a2024bb2163077acd03c712ff4a.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=225501370546,云米·泉先AI净水器蓝调600G+,6923185653684,225501370546,538.5,559,破价警报,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2026-01-26/acbcf391f51b8c7f896c18d0f6c5b0f1.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=220820325711,云米消毒柜（嵌入式）云米版,6923185604303,220820325711,839,999,破价(跟随竞对),2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2026-01-07/b940863fc18f817bbed7524d23d32fe2.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=219486126363,云米互联网油烟机Flash,6923185613664,219486126363,879,1199,破价警报,2026-02-12 11:02:57,https://img.pddpic.com/gaudit-image/2026-02-07/110e3cd01f909a8ad0c3164b61e1ced6.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=209837375742,flash烟机+power5.0（液化气）,S2411211431001,209837375742,1599,1399,高价待调整,2026-02-12 11:03:02,https://img.pddpic.com/gaudit-image/2026-01-09/317c7f1b0ac2f253a58606c7d32d9c25.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=208073193570,云米小厨宝6L,6923185611233,208073193570,238.9,289,破价(跟随竞对),2026-02-12 11:03:02,https://img.pddpic.com/gaudit-image/2026-01-06/ee9f55db76ca773daa4779906edfb432.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=205467667434,4号后置活性炭超能升级版,6923185600121,205467667434,39,69,破价警报,2026-02-12 11:03:02,https://img.pddpic.com/gaudit-image/2023-11-13/153d73c27777cb9f183de4404eda3787.jpeg?imageView2/2/w/1700/q/85
拼多多,https://mobile.yangkeduo.com/goods.html?goods_id=205458105137,小海豚2 1000G,6923185654865,205458105137,899,899,正常,2026-02-12 11:03:02,https://img.pddpic.com/gaudit-image/2026-01-24/a61093a0fce6232e8241d24299115d09.jpeg?imageView2/2/w/1700/q/85
米家有品,https://m.xiaomiyoupin.com/detail?gid=103805,云米消毒柜（嵌入式）云米版,6923185604303,default,828,999,破价警报,2026-02-12 11:03:10,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185604303_1770865389735.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=115279,云米厨余垃圾处理器  PowerBox 尊享版,6923185610250,default,899,1099,破价(跟随竞对),2026-02-12 11:03:14,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185610250_1770865393843.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=169911,云米AI电热水器 小蓝调50L,6923185649076,50,659,749,破价(跟随竞对),2026-02-12 11:03:18,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185649076_1770865398422.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=169923,云米小厨宝6L,6923185611233,default,235,289,破价警报,2026-02-12 11:03:22,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185611233_1770865402409.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=169944,云米电热水器X1（50L）,6923185614920,50L,489,579,破价(跟随竞对),2026-02-12 11:03:27,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185614920_1770865406971.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=171425,云米AI油烟机 Super,6923185649762,"单烟机[0],单烟机[1]",1829,1699,高价待调整,2026-02-12 11:03:32,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185649762_1770865412155.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=171451,云米AI燃气灶 Super   5.2（天然气）,6923185650348,"天然气,5.2系列天然气",609,699,破价警报,2026-02-12 11:03:37,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185650348_1770865417323.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=171512,云米油烟机蓝调,6923185650973,"天然气,单烟机",899,1199,破价(跟随竞对),2026-02-12 11:03:42,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185650973_1770865422435.png
米家有品,https://m.xiaomiyoupin.com/detail?gid=176640,云米AI油烟机 鲲鹏Pro,6923185605379,单烟机,1999,2199,破价警报,2026-02-12 11:03:47,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185605379_1770865426946.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=169911,云米AI电热水器 小蓝调60L,6923185649083,60,638,849,破价警报,2026-02-12 11:03:51,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185649083_1770865431637.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=170215,云米互联网燃气热水器Zero（16L零冷水优享版）,6923185611226,default,779,1169,破价警报,2026-02-12 11:03:56,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185611226_1770865435721.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=171444,云米互联网油烟机Flash,6923185613664,"烟机,单烟机",899,1199,破价(跟随竞对),2026-02-12 11:04:01,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185613664_1770865440923.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=171459,云米AI油烟机Smart,6923185649229,default,Not Found,899,未知,2026-02-12 11:04:03,
米家有品,https://www.xiaomiyoupin.com/detail?gid=176105,蓝调2燃气热水器13L,6923185655688,default,599,699,破价(跟随竞对),2026-02-12 11:04:07,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185655688_1770865447172.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=176835,云米AI油烟机 Smart 2 Pro,6923185653516,单烟机,1199,2099,破价警报,2026-02-12 11:04:12,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185653516_1770865451776.png
米家有品,https://www.xiaomiyoupin.com/detail?gid=178114,云米蓝调系列多功能冰沙机,6923185656135,default,1999,1549,高价待调整,2026-02-12 11:04:16,d:\price_scraper\price_screenshots\2026-02-12_YP_6923185656135_1770865455904.png京东,https://item.jd.com/10176847220471.html,门锁普通版E30,6923185656074,10176847220471,441.15,539,破价警报,2026-02-24 09:57:27,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185656074.png
京东,https://item.jd.com/10192759343298.html,门锁普通版E30,6923185656074,10192759343298,539,539,价格正常,2026-02-24 09:57:35,
京东,https://item.jd.com/10196375716835.html,门锁普通版E30,6923185656074,10196375716835,509.15,539,破价(跟随竞对),2026-02-24 09:57:44,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185656074.png
京东,https://item.jd.com/100013447067.html,smart 前置过滤器 （VF4-A）,6923185621058,100013447067,387.03,399,价格正常,2026-02-24 09:57:52,
京东,https://item.jd.com/100028611839.html,云米AI电热水器 小蓝调50L,6923185649076,100028611839,628.15,749,破价警报,2026-02-24 09:58:02,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185649076.png
京东,https://item.jd.com/100070514318.html,云米AI燃气灶 Super   5.2（天然气）,6923185650348,100070514318,670.65,699,破价警报,2026-02-24 09:58:12,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185650348.png
京东,https://item.jd.com/100094220985.html,云米·泉先AI管线机Master2S,6923185652526,100094220985,829.98,859,破价(跟随竞对),2026-02-24 09:58:20,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185652526.png
京东,https://item.jd.com/100105676026.html,云米AI净水器昆仑 Super 2S 1200G,6923185653585,100105676026,1738.26,1799,破价警报,2026-02-24 09:58:29,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185653585.png
京东,https://item.jd.com/100113886253.html,云米AI净水器Super 2Y 1200G,6923185653981,100113886253,1129.87,1299,破价警报,2026-02-24 09:58:38,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185653981.png
京东,https://item.jd.com/100118324669.html,云米·泉先前置过滤器 Super,6923185649885,100118324669,578.1,599,破价(跟随竞对),2026-02-24 09:58:50,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185649885.png
京东,https://item.jd.com/100124625239.html,云米小厨宝6L,6923185611233,100124625239,247,289,破价(跟随竞对),2026-02-24 09:58:58,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185611233.png
京东,https://item.jd.com/100141797446.html,鲜活泉系列 Smart 1000G(小竹泉）,6923185654247,100141797446,965.44,1099,破价警报,2026-02-24 09:59:08,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185654247.png
京东,https://item.jd.com/100147404880.html,smart 3,6923185654773,100147404880,500.65,499,高价待调整,2026-02-24 09:59:16,
京东,https://item.jd.com/100147404904.html,云米AI油烟机 Smart 2 Pro,6923185653516,100147404904,1265.65,2099,破价(跟随竞对),2026-02-24 09:59:25,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185653516.png
京东,https://item.jd.com/100152351404.html,云米AI净水器Super 2Y 1200G,6923185653981,100152351404,3239.1,1299,高价待调整,2026-02-24 09:59:34,
京东,https://item.jd.com/100167111601.html,蓝调2燃气热水器13L,6923185655688,100167111601,670.65,699,破价(跟随竞对),2026-02-24 09:59:44,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185655688.png
京东,https://item.jd.com/100167111617.html,云米AI油烟机 鲲鹏Pro,6923185605379,100167111617,2107.15,2199,破价(跟随竞对),2026-02-24 09:59:52,d:\price_scraper\price_screenshots\2026-02-24_JD_6923185605379.png
京东,https://item.jd.com/100193748406.html,云米AI净饮机Super 2,6923185615415,100193748406,Not Found,1099,抓取失败,2026-02-24 10:00:07,d:\price_scraper\error_screenshots\fail_JD_17.png
京东,https://item.jd.com/100193851271.html,云米蓝调系列多功能冰沙机,6923185656135,100193851271,Not Found,1549,抓取失败,2026-02-24 10:00:21,d:\price_scraper\error_screenshots\fail_JD_18.png
京东,https://item.jd.com/100200100603.html,鲲鹏净热（热魔方）,6923185656098,100200100603,Not Found,3199,抓取失败,2026-02-24 10:00:35,d:\price_scraper\error_screenshots\fail_JD_19.png
